Loan_ID,Age,Income,Employment_Length_Years,Home_Ownership,Loan_Intent,Loan_Amount,Interest_Rate,Loan_Status
11255,26,58741.0,8,RENT,VENTURE,27126.0,10.32,1
11256,38,45692.0,11,RENT,PERSONAL,24104.0,6.36,0
11257,41,82295.0,13,RENT,DEBTCONSOLIDATION,11133.0,9.28,0
11258,62,80541.0,12,RENT,MEDICAL,16591.0,16.26,1
11259,56,69057.0,2,MORTGAGE,DEBTCONSOLIDATION,18125.0,17.89,1
11260,61,101983.0,0,RENT,MEDICAL,2727.0,8.6,0
11261,58,54583.0,1,RENT,PERSONAL,23359.0,11.99,0
11262,54,57765.0,13,OWN,MEDICAL,13054.0,12.08,1
11263,37,94287.0,5,MORTGAGE,EDUCATION,5243.0,17.73,0
11264,57,58906.0,4,MORTGAGE,MEDICAL,19032.0,16.18,0
11265,45,114675.0,0,MORTGAGE,MEDICAL,7095.0,12.68,0
11266,58,81525.0,0,MORTGAGE,DEBTCONSOLIDATION,15809.0,14.89,1
11267,32,73230.0,10,MORTGAGE,PERSONAL,24998.0,17.36,1
11268,43,54520.0,3,MORTGAGE,MEDICAL,12929.0,5.63,0
11269,62,86934.0,11,MORTGAGE,EDUCATION,29323.0,11.14,1
11270,42,60566.0,14,RENT,DEBTCONSOLIDATION,16842.0,18.2,1
11271,41,108193.0,3,RENT,PERSONAL,25519.0,15.86,1
11272,47,65134.0,14,MORTGAGE,PERSONAL,19393.0,13.1,0
11273,51,45345.0,5,RENT,VENTURE,3550.0,12.92,1
11274,26,76185.0,5,RENT,EDUCATION,10995.0,10.37,1
11275,47,76258.0,9,OWN,DEBTCONSOLIDATION,17166.0,12.79,0
11276,60,68455.0,13,MORTGAGE,DEBTCONSOLIDATION,9492.0,14.68,1
11277,54,63018.0,5,RENT,EDUCATION,14501.0,11.36,0
11278,32,89219.0,0,MORTGAGE,PERSONAL,17567.0,15.5,0
11279,27,80991.0,9,MORTGAGE,MEDICAL,21785.0,17.56,0
11280,30,108616.0,8,MORTGAGE,EDUCATION,25831.0,7.67,0
11281,37,44486.0,10,MORTGAGE,DEBTCONSOLIDATION,15265.0,11.82,1
11282,46,73862.0,6,MORTGAGE,EDUCATION,7424.0,11.21,0
11283,41,93870.0,6,OWN,PERSONAL,22625.0,15.12,1
11284,48,78856.0,10,RENT,VENTURE,16086.0,9.0,0
11285,22,66379.0,6,OWN,VENTURE,5161.0,14.46,1
11286,63,99729.0,1,MORTGAGE,MEDICAL,22539.0,17.78,0
11287,21,63378.0,1,MORTGAGE,MEDICAL,25862.0,11.35,0
11288,56,89353.0,5,MORTGAGE,PERSONAL,27103.0,18.25,0
11289,46,84996.0,6,RENT,MEDICAL,29874.0,19.4,1
11290,49,49031.0,2,OWN,VENTURE,11215.0,6.99,1
11291,41,115072.0,12,RENT,PERSONAL,8617.0,8.76,0
11292,31,100982.0,0,RENT,PERSONAL,24044.0,18.81,0
11293,60,71683.0,13,RENT,PERSONAL,13926.0,18.92,1
11294,31,52618.0,11,RENT,EDUCATION,17092.0,6.87,1
11295,56,41587.0,2,MORTGAGE,MEDICAL,27008.0,5.71,0
11296,59,97790.0,6,RENT,DEBTCONSOLIDATION,18160.0,7.76,0
11297,60,66480.0,6,RENT,VENTURE,19560.0,19.44,1
11298,55,55527.0,3,MORTGAGE,MEDICAL,26340.0,8.02,1
11299,54,58569.0,12,RENT,VENTURE,26976.0,12.54,1
11300,44,46151.0,6,RENT,MEDICAL,17638.0,17.38,1
11301,42,106094.0,4,RENT,DEBTCONSOLIDATION,28680.0,5.79,1
11302,25,94174.0,0,RENT,VENTURE,29626.0,13.96,0
11303,53,79739.0,9,RENT,DEBTCONSOLIDATION,4233.0,9.38,0
11304,56,67954.0,3,RENT,VENTURE,29021.0,17.57,1
11305,40,70303.0,6,OWN,EDUCATION,6700.0,9.47,0
11306,39,69700.0,12,RENT,EDUCATION,13027.0,15.11,1
11307,55,102568.0,14,RENT,VENTURE,24290.0,14.94,1
11308,63,101788.0,1,MORTGAGE,VENTURE,9860.0,8.6,0
11309,37,106045.0,1,RENT,DEBTCONSOLIDATION,9526.0,5.99,0
11310,63,72842.0,0,MORTGAGE,PERSONAL,7559.0,11.23,1
11311,54,48900.0,1,OWN,VENTURE,8732.0,9.55,0
11312,29,115059.0,9,RENT,MEDICAL,4513.0,16.83,0
11313,46,36881.0,0,MORTGAGE,MEDICAL,9830.0,16.71,0
11314,22,68037.0,7,RENT,MEDICAL,16781.0,11.9,1
11315,29,36630.0,10,RENT,EDUCATION,28349.0,13.99,1
11316,29,55789.0,7,MORTGAGE,DEBTCONSOLIDATION,25328.0,13.96,0
11317,60,118494.0,7,OWN,EDUCATION,9910.0,17.08,1
11318,37,81151.0,14,MORTGAGE,MEDICAL,17847.0,11.45,0
11319,21,83920.0,0,MORTGAGE,VENTURE,7649.0,9.36,0
11320,45,102231.0,0,RENT,MEDICAL,19480.0,9.21,0
11321,63,115357.0,11,OWN,VENTURE,11120.0,13.01,0
11322,60,38262.0,9,OWN,DEBTCONSOLIDATION,3951.0,11.79,0
11323,62,101981.0,0,MORTGAGE,PERSONAL,12165.0,11.66,0
11324,45,116972.0,5,MORTGAGE,VENTURE,16352.0,6.78,0
11325,59,110485.0,7,MORTGAGE,EDUCATION,11746.0,15.56,0
11326,55,89722.0,12,RENT,MEDICAL,12970.0,8.49,1
11327,23,85818.0,1,MORTGAGE,MEDICAL,11186.0,8.26,0
11328,57,64932.0,12,RENT,MEDICAL,26183.0,11.28,0
11329,64,41901.0,2,RENT,VENTURE,10804.0,8.69,1
11330,64,43597.0,5,MORTGAGE,DEBTCONSOLIDATION,29169.0,13.67,1
11331,50,98909.0,9,RENT,VENTURE,2595.0,10.7,0
11332,58,107391.0,3,MORTGAGE,EDUCATION,9875.0,11.78,0
11333,54,119214.0,11,RENT,MEDICAL,27417.0,13.02,0
11334,32,43263.0,1,MORTGAGE,VENTURE,22823.0,8.35,0
11335,39,98293.0,6,RENT,MEDICAL,7972.0,7.68,1
11336,57,60805.0,3,RENT,EDUCATION,17882.0,17.83,0
11337,64,46874.0,7,RENT,PERSONAL,2858.0,11.57,0
11338,37,49079.0,7,OWN,PERSONAL,7519.0,11.27,0
11339,30,84850.0,6,RENT,PERSONAL,25769.0,6.0,1
11340,32,107779.0,9,MORTGAGE,MEDICAL,27020.0,12.47,0
11341,36,44018.0,8,RENT,VENTURE,11980.0,13.26,0
11342,44,84500.0,3,RENT,MEDICAL,6317.0,13.32,1
11343,39,47100.0,6,RENT,DEBTCONSOLIDATION,21838.0,15.4,1
11344,28,92021.0,9,RENT,VENTURE,14144.0,7.98,0
11345,51,76258.0,9,MORTGAGE,EDUCATION,14879.0,9.03,0
11346,41,98400.0,14,MORTGAGE,PERSONAL,3030.0,16.85,0
11347,37,64437.0,11,RENT,VENTURE,11487.0,18.76,0
11348,43,111537.0,0,OWN,VENTURE,26290.0,7.4,1
11349,57,81675.0,3,MORTGAGE,PERSONAL,15305.0,12.47,0
11350,36,54942.0,1,RENT,EDUCATION,12255.0,8.5,0
11351,26,55862.0,8,RENT,MEDICAL,3447.0,6.34,0
11352,28,46669.0,4,OWN,MEDICAL,12237.0,10.06,0
11353,45,88772.0,2,RENT,VENTURE,4850.0,7.51,1
11354,38,50916.0,3,RENT,PERSONAL,28644.0,15.44,1
11355,45,45878.0,5,RENT,DEBTCONSOLIDATION,13953.0,12.97,1
11356,32,76258.0,9,MORTGAGE,EDUCATION,10106.0,7.51,1
11357,35,76258.0,0,RENT,MEDICAL,28851.0,5.63,1
11358,46,76235.0,6,RENT,EDUCATION,25535.0,16.81,0
11359,61,53931.0,7,RENT,EDUCATION,12000.0,7.97,1
11360,46,35336.0,6,RENT,EDUCATION,11503.0,13.99,1
11361,52,77933.0,6,RENT,PERSONAL,25336.0,10.22,0
11362,30,119899.0,8,MORTGAGE,PERSONAL,17493.0,13.7,1
11363,36,80536.0,12,RENT,PERSONAL,6055.0,9.92,0
11364,27,104504.0,3,MORTGAGE,VENTURE,7402.0,6.72,0
11365,37,86148.0,13,RENT,PERSONAL,29027.0,8.62,1
11366,43,51279.0,6,MORTGAGE,VENTURE,11281.0,8.13,0
11367,46,103665.0,8,OWN,MEDICAL,3672.0,11.49,0
11368,41,106386.0,14,RENT,MEDICAL,6532.0,14.72,1
11369,42,112485.0,4,MORTGAGE,MEDICAL,6924.0,9.19,0
11370,27,109055.0,1,OWN,MEDICAL,17269.0,5.67,0
11371,34,112273.0,14,MORTGAGE,MEDICAL,14546.0,12.77,0
11372,35,101670.0,4,RENT,PERSONAL,28579.0,13.98,0
11373,27,111474.0,3,MORTGAGE,DEBTCONSOLIDATION,8085.0,18.98,1
11374,29,89028.0,7,MORTGAGE,PERSONAL,14390.0,13.75,0
11375,28,106128.0,14,MORTGAGE,DEBTCONSOLIDATION,15280.0,12.1,0
11376,43,53108.0,4,OWN,PERSONAL,26118.0,13.53,0
11377,49,87495.0,8,OWN,MEDICAL,6864.0,18.49,1
11378,38,117806.0,8,MORTGAGE,EDUCATION,11316.0,17.1,0
11379,51,111533.0,2,MORTGAGE,DEBTCONSOLIDATION,3221.0,10.02,0
11380,50,91830.0,12,MORTGAGE,EDUCATION,4860.0,8.82,0
11381,59,109640.0,9,RENT,MEDICAL,28849.0,9.18,0
11382,55,87509.0,14,MORTGAGE,DEBTCONSOLIDATION,29566.0,12.56,0
11383,38,101406.0,5,RENT,EDUCATION,12702.0,15.92,1
11384,62,74519.0,5,OWN,PERSONAL,10428.0,12.55,0
11385,59,84649.0,3,RENT,MEDICAL,17385.0,6.45,1
11386,37,69524.0,10,RENT,PERSONAL,11336.0,15.63,1
11387,34,68885.0,12,MORTGAGE,PERSONAL,5253.0,16.78,1
11388,51,79369.0,9,RENT,MEDICAL,5782.0,9.55,0
11389,44,65676.0,2,MORTGAGE,DEBTCONSOLIDATION,25341.0,14.8,0
11390,55,99093.0,0,OWN,VENTURE,19150.0,11.47,1
11391,64,82764.0,11,RENT,VENTURE,21065.0,17.95,1
11392,54,85799.0,6,RENT,MEDICAL,26094.0,17.33,0
11393,23,114414.0,14,OWN,VENTURE,18343.0,12.86,0
11394,57,107307.0,14,RENT,EDUCATION,25866.0,15.18,1
11395,63,117062.0,4,MORTGAGE,DEBTCONSOLIDATION,23470.0,17.87,0
11396,60,66923.0,13,MORTGAGE,PERSONAL,26348.0,12.44,0
11397,46,113388.0,9,RENT,PERSONAL,21049.0,9.89,0
11398,43,82574.0,14,RENT,MEDICAL,11951.0,16.05,1
11399,64,78391.0,6,OWN,PERSONAL,18269.0,8.58,1
11400,59,88664.0,0,MORTGAGE,EDUCATION,16567.0,10.94,1
11401,35,102384.0,7,RENT,EDUCATION,13683.0,17.62,1
11402,24,66027.0,2,RENT,MEDICAL,29391.0,15.64,1
11403,49,70464.0,6,OWN,PERSONAL,5513.0,11.15,0
11404,42,69485.0,11,MORTGAGE,VENTURE,18879.0,8.51,0
11405,45,54456.0,2,RENT,VENTURE,15335.0,10.48,0
11406,33,109795.0,13,RENT,DEBTCONSOLIDATION,13372.0,9.48,0
11407,38,70554.0,2,MORTGAGE,MEDICAL,7822.0,7.97,0
11408,53,81922.0,9,MORTGAGE,DEBTCONSOLIDATION,16837.0,15.91,0
11409,36,48409.0,8,MORTGAGE,VENTURE,14122.0,9.03,0
11410,62,104327.0,12,OWN,VENTURE,4072.0,11.86,1
11411,64,71639.0,1,MORTGAGE,VENTURE,26179.0,10.9,0
11412,22,98627.0,13,MORTGAGE,DEBTCONSOLIDATION,10529.0,19.25,0
11413,55,118424.0,3,MORTGAGE,MEDICAL,22333.0,10.98,0
11414,62,54692.0,5,MORTGAGE,EDUCATION,24417.0,6.62,0
11415,54,113840.0,13,MORTGAGE,EDUCATION,29684.0,6.76,1
11416,50,89200.0,2,RENT,VENTURE,28393.0,13.77,0
11417,33,92415.0,11,RENT,MEDICAL,26712.0,13.89,1
11418,33,53074.0,9,MORTGAGE,MEDICAL,20939.0,11.36,1
11419,38,50549.0,13,RENT,PERSONAL,24754.0,11.55,0
11420,52,64963.0,9,OWN,PERSONAL,22799.0,6.26,1
11421,52,87265.0,6,RENT,DEBTCONSOLIDATION,7959.0,12.73,0
11422,55,51061.0,6,MORTGAGE,PERSONAL,11107.0,12.57,1
11423,59,93226.0,14,RENT,DEBTCONSOLIDATION,7993.0,7.59,0
11424,49,63810.0,4,MORTGAGE,EDUCATION,7021.0,6.95,0
11425,49,95006.0,2,MORTGAGE,VENTURE,28676.0,7.23,1
11426,64,57800.0,0,RENT,MEDICAL,21291.0,6.91,1
11427,36,110476.0,14,OWN,EDUCATION,21298.0,14.04,0
11428,64,104460.0,14,RENT,EDUCATION,15546.0,8.25,1
11429,30,92767.0,3,RENT,DEBTCONSOLIDATION,12174.0,9.02,1
11430,50,63054.0,13,RENT,VENTURE,18138.0,7.93,0
11431,45,110319.0,14,RENT,DEBTCONSOLIDATION,22254.0,18.91,1
11432,59,80397.0,12,MORTGAGE,EDUCATION,13759.0,17.46,0
11433,40,48233.0,3,RENT,MEDICAL,11190.0,8.73,0
11434,25,60068.0,10,MORTGAGE,PERSONAL,28723.0,10.09,1
11435,21,100727.0,7,RENT,DEBTCONSOLIDATION,23469.0,8.44,0
11436,50,105453.0,7,MORTGAGE,EDUCATION,14886.0,12.39,0
11437,23,60832.0,12,RENT,PERSONAL,24930.0,5.77,0
11438,34,48682.0,4,MORTGAGE,PERSONAL,18779.0,14.9,1
11439,50,58383.0,12,MORTGAGE,EDUCATION,19322.0,12.82,1
11440,24,93160.0,5,MORTGAGE,VENTURE,11828.0,18.08,1
11441,38,58666.0,7,RENT,EDUCATION,29300.0,7.8,1
11442,57,93817.0,14,MORTGAGE,MEDICAL,4510.0,16.76,0
11443,45,69642.0,0,RENT,PERSONAL,23020.0,16.59,1
11444,21,76830.0,4,RENT,MEDICAL,20033.0,7.28,1
11445,35,45234.0,3,RENT,DEBTCONSOLIDATION,22074.0,11.08,1
11446,29,92616.0,3,RENT,PERSONAL,5435.0,7.88,1
11447,35,44221.0,10,OWN,VENTURE,5201.0,9.07,1
11448,44,46410.0,1,MORTGAGE,EDUCATION,22563.0,9.19,1
11449,24,115055.0,9,RENT,DEBTCONSOLIDATION,28867.0,13.29,1
11450,32,96413.0,0,RENT,MEDICAL,26789.0,11.26,0
11451,57,36051.0,13,RENT,DEBTCONSOLIDATION,17153.0,18.77,1
11452,57,110301.0,14,MORTGAGE,VENTURE,21621.0,7.27,0
11453,63,111918.0,5,OWN,EDUCATION,22246.0,19.13,1
11454,26,113116.0,6,RENT,DEBTCONSOLIDATION,2058.0,8.73,0
11455,59,91563.0,4,MORTGAGE,MEDICAL,13122.0,16.32,1
11456,44,79757.0,14,OWN,DEBTCONSOLIDATION,23322.0,10.25,0
11457,31,112475.0,7,OWN,EDUCATION,4971.0,7.5,0
11458,33,86257.0,8,OWN,DEBTCONSOLIDATION,11719.0,17.51,1
11459,54,35307.0,10,MORTGAGE,MEDICAL,16017.0,9.82,1
11460,45,91889.0,10,MORTGAGE,EDUCATION,10314.0,14.72,0
11461,27,103895.0,1,RENT,VENTURE,11628.0,13.43,0
11462,24,70944.0,10,RENT,VENTURE,11354.0,12.1,0
11463,28,73134.0,12,RENT,PERSONAL,13492.0,12.44,0
11464,40,62323.0,3,MORTGAGE,DEBTCONSOLIDATION,5345.0,15.75,1
11465,49,106762.0,10,MORTGAGE,MEDICAL,20870.0,6.73,0
11466,30,60954.0,8,RENT,DEBTCONSOLIDATION,17357.0,14.85,1
11467,63,90021.0,4,RENT,EDUCATION,2561.0,18.04,1
11468,54,114866.0,2,MORTGAGE,PERSONAL,22365.0,6.31,1
11469,46,105427.0,5,MORTGAGE,MEDICAL,8261.0,7.47,1
11470,61,39992.0,14,MORTGAGE,DEBTCONSOLIDATION,3737.0,15.53,0
11471,23,36961.0,2,MORTGAGE,MEDICAL,11096.0,11.62,0
11472,26,47497.0,13,MORTGAGE,EDUCATION,21938.0,11.15,1
11473,25,67551.0,4,RENT,PERSONAL,14682.0,7.42,0
11474,25,111384.0,2,RENT,MEDICAL,28302.0,12.59,1
11475,43,90755.0,5,RENT,EDUCATION,29499.0,7.27,1
11476,29,48255.0,11,MORTGAGE,VENTURE,13723.0,12.17,0
11477,55,39567.0,9,RENT,MEDICAL,14098.0,16.19,0
11478,40,83847.0,4,OWN,PERSONAL,11126.0,9.12,0
11479,62,83003.0,13,OWN,MEDICAL,15389.0,12.23,1
11480,55,55389.0,8,RENT,MEDICAL,25479.0,19.39,1
11481,38,79523.0,2,MORTGAGE,EDUCATION,10266.0,15.11,0
11482,37,96576.0,5,RENT,DEBTCONSOLIDATION,2294.0,17.28,1
11483,44,78919.0,7,RENT,DEBTCONSOLIDATION,26596.0,11.31,1
11484,23,117103.0,0,MORTGAGE,MEDICAL,13434.0,16.25,0
11485,52,38358.0,5,RENT,PERSONAL,27614.0,6.07,1
11486,55,111524.0,13,MORTGAGE,PERSONAL,7330.0,7.22,0
11487,58,40698.0,14,MORTGAGE,EDUCATION,6655.0,8.34,1
11488,33,101809.0,1,MORTGAGE,MEDICAL,19493.0,11.13,1
11489,45,90805.0,14,MORTGAGE,MEDICAL,15460.0,17.34,1
11490,29,66349.0,6,RENT,DEBTCONSOLIDATION,5771.0,10.35,0
11491,24,111777.0,7,OWN,EDUCATION,10563.0,14.66,1
11492,34,85248.0,0,RENT,VENTURE,24507.0,15.43,0
11493,57,110033.0,14,RENT,PERSONAL,26031.0,13.71,1
11494,54,79041.0,8,RENT,PERSONAL,19558.0,10.5,0
11495,31,66954.0,3,RENT,MEDICAL,3164.0,13.58,0
11496,61,43002.0,7,MORTGAGE,EDUCATION,27668.0,10.29,1
11497,23,104783.0,14,RENT,VENTURE,11475.0,6.67,0
11498,48,54738.0,9,OWN,PERSONAL,28587.0,19.4,1
11499,49,45703.0,6,RENT,EDUCATION,27421.0,7.28,1
11500,29,84422.0,13,OWN,VENTURE,28567.0,6.51,1
11501,23,118106.0,12,MORTGAGE,MEDICAL,27096.0,17.8,0
11502,45,96899.0,9,RENT,DEBTCONSOLIDATION,22850.0,9.73,1
11503,54,47392.0,6,MORTGAGE,PERSONAL,23922.0,14.6,0
11504,32,79724.0,1,RENT,PERSONAL,14388.0,10.11,0
11505,62,67299.0,0,RENT,VENTURE,15969.0,10.98,1
11506,29,50641.0,3,OWN,DEBTCONSOLIDATION,25495.0,9.17,0
11507,35,114534.0,11,MORTGAGE,EDUCATION,10434.0,10.3,0
11508,60,41305.0,1,RENT,MEDICAL,21184.0,11.25,0
11509,45,53782.0,7,RENT,EDUCATION,22991.0,15.59,1
11510,25,113257.0,9,RENT,VENTURE,29472.0,12.66,0
11511,31,112963.0,6,MORTGAGE,PERSONAL,29178.0,18.71,0
11512,54,55566.0,7,MORTGAGE,PERSONAL,9262.0,6.09,0
11513,44,102766.0,10,OWN,EDUCATION,28849.0,12.54,0
11514,35,41511.0,5,OWN,MEDICAL,3541.0,13.68,0
11515,58,61177.0,0,MORTGAGE,VENTURE,4765.0,18.38,0
11516,28,39765.0,13,MORTGAGE,MEDICAL,12306.0,6.19,0
11517,25,55354.0,12,MORTGAGE,VENTURE,6491.0,13.53,0
11518,46,58929.0,12,MORTGAGE,MEDICAL,5083.0,17.45,0
11519,38,76258.0,11,MORTGAGE,EDUCATION,23740.0,8.89,1
11520,26,64523.0,8,OWN,DEBTCONSOLIDATION,3857.0,17.77,1
11521,57,106088.0,5,MORTGAGE,VENTURE,2769.0,5.77,0
11522,33,101163.0,11,MORTGAGE,EDUCATION,19806.0,15.75,0
11523,48,112525.0,12,RENT,PERSONAL,26982.0,18.56,0
11524,25,48780.0,9,RENT,PERSONAL,4972.0,14.7,0
11525,33,41589.0,0,MORTGAGE,MEDICAL,20256.0,11.65,1
11526,37,69812.0,0,RENT,PERSONAL,7599.0,6.13,0
11527,60,80939.0,7,MORTGAGE,DEBTCONSOLIDATION,29270.0,18.38,1
11528,52,86493.0,5,RENT,VENTURE,20653.0,12.08,0
11529,49,75953.0,7,RENT,MEDICAL,7275.0,5.91,0
11530,23,100785.0,7,RENT,VENTURE,23133.0,15.16,1
11531,60,54309.0,14,RENT,VENTURE,8571.0,12.25,1
11532,54,89195.0,10,RENT,EDUCATION,27757.0,7.24,1
11533,60,60901.0,13,OWN,PERSONAL,7072.0,8.5,0
11534,47,58576.0,7,MORTGAGE,VENTURE,11631.0,6.4,1
11535,33,66508.0,0,MORTGAGE,DEBTCONSOLIDATION,13245.0,13.54,0
11536,53,109711.0,14,RENT,DEBTCONSOLIDATION,16706.0,14.21,0
11537,26,60464.0,6,OWN,PERSONAL,7463.0,12.58,0
11538,44,95281.0,6,OWN,PERSONAL,29909.0,16.94,1
11539,39,51260.0,9,OWN,MEDICAL,9450.0,17.55,0
11540,36,76258.0,3,OWN,MEDICAL,29473.0,14.12,1
11541,60,91683.0,8,RENT,MEDICAL,13095.0,5.68,1
11542,48,76430.0,11,RENT,PERSONAL,26804.0,15.23,1
11543,53,36987.0,1,RENT,VENTURE,22343.0,11.35,1
11544,61,60105.0,10,RENT,EDUCATION,28469.0,13.42,1
11545,33,113484.0,8,MORTGAGE,MEDICAL,3313.0,14.59,1
11546,63,48026.0,9,RENT,EDUCATION,9847.0,10.4,1
11547,45,103309.0,2,MORTGAGE,DEBTCONSOLIDATION,19454.0,18.34,0
11548,62,80927.0,0,MORTGAGE,PERSONAL,11166.0,7.38,0
11549,56,110414.0,12,MORTGAGE,DEBTCONSOLIDATION,11930.0,14.9,1
11550,47,92535.0,14,MORTGAGE,MEDICAL,5285.0,5.56,0
11551,58,77946.0,1,RENT,VENTURE,27333.0,18.45,0
11552,27,91561.0,12,OWN,MEDICAL,5095.0,7.08,1
11553,25,45377.0,3,RENT,EDUCATION,18704.0,6.83,1
11554,63,88592.0,4,MORTGAGE,MEDICAL,20705.0,10.16,1
11555,51,42347.0,1,MORTGAGE,VENTURE,2555.0,10.73,0
11556,43,68776.0,12,MORTGAGE,VENTURE,23323.0,8.5,0
11557,62,38783.0,14,RENT,PERSONAL,7432.0,13.69,1
11558,30,90798.0,0,MORTGAGE,PERSONAL,3386.0,11.7,1
11559,52,39298.0,9,RENT,VENTURE,23147.0,5.98,0
11560,63,105204.0,10,RENT,VENTURE,13239.0,9.98,0
11561,50,90161.0,4,MORTGAGE,EDUCATION,12619.0,16.85,0
11562,59,95652.0,8,RENT,MEDICAL,8854.0,15.16,1
11563,51,69484.0,14,MORTGAGE,PERSONAL,12196.0,15.65,0
11564,38,55922.0,11,RENT,EDUCATION,18033.0,15.27,1
11565,56,69028.0,11,MORTGAGE,MEDICAL,28506.0,9.85,0
11566,22,55316.0,14,OWN,PERSONAL,9637.0,6.9,1
11567,34,111996.0,0,MORTGAGE,EDUCATION,23225.0,9.31,1
11568,33,51968.0,11,MORTGAGE,DEBTCONSOLIDATION,14962.0,17.14,1
11569,49,65266.0,10,MORTGAGE,DEBTCONSOLIDATION,28739.0,19.23,0
11570,32,59000.0,9,RENT,PERSONAL,16940.0,12.41,1
11571,59,49011.0,8,MORTGAGE,EDUCATION,22251.0,5.64,1
11572,22,37866.0,13,RENT,MEDICAL,12618.0,7.46,0
11573,52,40898.0,12,RENT,MEDICAL,5793.0,10.01,0
11574,33,53395.0,11,RENT,EDUCATION,9373.0,13.6,0
11575,47,74019.0,9,MORTGAGE,DEBTCONSOLIDATION,4513.0,6.55,0
11576,61,39006.0,5,OWN,EDUCATION,22187.0,18.71,1
11577,37,69393.0,2,MORTGAGE,DEBTCONSOLIDATION,4327.0,10.61,0
11578,60,45956.0,3,MORTGAGE,DEBTCONSOLIDATION,10809.0,18.28,1
11579,51,85042.0,3,RENT,MEDICAL,20549.0,16.43,0
11580,54,41078.0,0,MORTGAGE,PERSONAL,21692.0,16.08,1
11581,44,64631.0,2,RENT,VENTURE,8452.0,13.99,0
11582,55,97901.0,2,MORTGAGE,EDUCATION,26451.0,14.27,1
11583,26,104497.0,12,RENT,DEBTCONSOLIDATION,9642.0,14.43,1
11584,39,76574.0,13,OWN,EDUCATION,16435.0,14.3,0
11585,50,66417.0,0,RENT,PERSONAL,24788.0,13.25,1
11586,27,118639.0,12,RENT,PERSONAL,2992.0,19.31,0
11587,30,100006.0,8,RENT,VENTURE,7424.0,15.75,0
11588,61,74454.0,10,RENT,VENTURE,27953.0,16.38,1
11589,52,36587.0,0,RENT,DEBTCONSOLIDATION,6381.0,17.71,1
11590,54,89710.0,8,RENT,VENTURE,21558.0,8.52,0
11591,48,110886.0,0,OWN,DEBTCONSOLIDATION,6782.0,6.67,1
11592,35,53816.0,1,MORTGAGE,MEDICAL,27881.0,12.26,1
11593,50,64432.0,1,OWN,DEBTCONSOLIDATION,23944.0,12.7,0
11594,57,83617.0,13,MORTGAGE,VENTURE,9460.0,17.11,1
11595,49,107373.0,5,MORTGAGE,EDUCATION,21462.0,11.71,0
11596,42,69217.0,6,MORTGAGE,VENTURE,29262.0,13.49,0
11597,24,55884.0,10,MORTGAGE,PERSONAL,4983.0,12.88,0
11598,40,40454.0,0,RENT,VENTURE,25643.0,6.03,1
11599,52,109960.0,2,MORTGAGE,MEDICAL,24438.0,14.11,0
11600,56,78618.0,1,RENT,DEBTCONSOLIDATION,16182.0,17.09,1
11601,24,118948.0,7,MORTGAGE,PERSONAL,4523.0,7.71,0
11602,47,97671.0,8,MORTGAGE,DEBTCONSOLIDATION,11677.0,13.82,1
11603,37,82111.0,12,RENT,DEBTCONSOLIDATION,12292.0,13.81,0
11604,32,74613.0,1,MORTGAGE,VENTURE,17089.0,7.8,1
11605,42,94993.0,1,RENT,EDUCATION,6581.0,7.23,0
11606,37,43848.0,9,RENT,PERSONAL,13907.0,19.22,1
11607,30,113672.0,14,RENT,MEDICAL,7609.0,11.01,0
11608,21,101125.0,8,MORTGAGE,MEDICAL,20385.0,8.68,0
11609,42,96602.0,13,MORTGAGE,EDUCATION,19771.0,7.9,0
11610,46,107045.0,3,MORTGAGE,EDUCATION,13375.0,14.85,0
11611,38,77222.0,4,RENT,VENTURE,24936.0,14.03,0
11612,34,84223.0,12,OWN,MEDICAL,19414.0,14.51,1
11613,49,100333.0,10,MORTGAGE,PERSONAL,11957.0,6.73,0
11614,32,87732.0,8,RENT,EDUCATION,14955.0,18.01,1
11615,56,84420.0,5,MORTGAGE,EDUCATION,3220.0,10.95,0
11616,55,110504.0,9,RENT,EDUCATION,15163.0,9.89,0
11617,32,37462.0,11,RENT,PERSONAL,28990.0,11.97,1
11618,27,44460.0,8,OWN,MEDICAL,15289.0,10.96,0
11619,49,76258.0,8,MORTGAGE,PERSONAL,14537.0,17.59,1
11620,31,48269.0,6,RENT,PERSONAL,24419.0,18.51,1
11621,53,100942.0,13,RENT,VENTURE,11810.0,9.75,1
11622,26,76258.0,11,RENT,EDUCATION,11455.0,17.6,1
11623,35,57553.0,9,RENT,MEDICAL,24907.0,16.44,0
11624,52,59366.0,8,RENT,VENTURE,26458.0,18.53,1
11625,31,79036.0,4,RENT,VENTURE,11063.0,8.94,0
11626,43,52369.0,4,MORTGAGE,DEBTCONSOLIDATION,2834.0,13.58,1
11627,46,46795.0,11,RENT,EDUCATION,29398.0,9.34,1
11628,54,105021.0,7,MORTGAGE,MEDICAL,27494.0,17.04,0
11629,54,103154.0,9,MORTGAGE,MEDICAL,3724.0,5.57,1
11630,49,65143.0,3,RENT,MEDICAL,24982.0,13.41,1
11631,24,64425.0,8,RENT,EDUCATION,4413.0,10.25,1
11632,37,110139.0,6,MORTGAGE,MEDICAL,11505.0,10.02,0
11633,55,40368.0,6,RENT,PERSONAL,24377.0,14.53,1
11634,33,39621.0,12,RENT,PERSONAL,6498.0,17.42,1
11635,61,93829.0,14,RENT,EDUCATION,4105.0,14.03,1
